GeoFips,GeoName,2008,2009,2010,2011,2012,2013,2014,2015,2016
18133,"Putnam, IN",27969,27458,28386,29725,30550,32053,32573,33579,35545
18135,"Randolph, IN",29144,28374,29449,32081,32481,33977,35131,36245,36393
18137,"Ripley, IN",35439,32958,33800,35298,35456,36276,37575,37521,38292
18139,"Rush, IN",32678,31666,32598,35340,36659,39694,39554,38765,40985
18141,"St. Joseph, IN",36197,33979,34859,36796,38725,39251,41307,43789,43588
18143,"Scott, IN",27835,27356,27948,29125,30991,31544,33207,33992,35125
18145,"Shelby, IN",33145,31574,33577,35221,36586,38342,38246,38703,40437
18147,"Spencer, IN",34404,32823,33975,35509,36512,38294,39281,39818,40670
18149,"Starke, IN",26358,25909,27528,28769,29953,31324,31652,32246,32446
18151,"Steuben, IN",31405,30024,31275,33621,35630,36046,37540,37883,39708
18153,"Sullivan, IN",28095,27155,28611,30018,30690,31861,31815,31940,32904
18155,"Switzerland, IN",25337,24070,24420,25891,27481,27990,29436,30218,30109
18157,"Tippecanoe, IN",30717,29775,30877,32445,33878,33467,35035,36194,36704
18159,"Tipton, IN",33615,32168,32566,35540,38202,41364,41383,41279,42851
18161,"Union, IN",28891,28152,28927,30251,30988,33785,34073,33561,35494
18163,"Vanderburgh, IN",36242,35798,38539,40847,42486,39346,41092,42555,42729
18165,"Vermillion, IN",30642,31274,32302,33090,33116,33448,34206,34486,34999
18167,"Vigo, IN",31083,30441,31646,32241,33218,33094,34501,35038,35656
18169,"Wabash, IN",31335,29995,31475,33447,36209,36674,37727,38896,39450
18171,"Warren, IN",35087,33453,34686,38240,40136,44484,41887,37701,39547
18173,"Warrick, IN",40892,39716,41608,44185,46396,46329,48931,50660,51911
18175,"Washington, IN",28028,27271,28133,30154,31472,32904,34057,35367,35410
18177,"Wayne, IN",30941,30050,30961,32590,34278,34952,36716,36788,37871
18179,"Wells, IN",32607,31924,33714,35471,36569,38410,38910,38840,39261
18181,"White, IN",33189,31746,33254,35865,36665,38944,38453,38228,39494
18183,"Whitley, IN",34095,33088,33407,35556,37587,38363,39353,40267,41714
19001,"Adair, IA",37629,35646,35159,40396,41157,43166,43405,45766,44952
19003,"Adams, IA",37068,36699,37128,47525,47835,54986,61010,68316,62339
19005,"Allamakee, IA",32344,31609,34564,37983,38688,41677,42602,44255,43540
19007,"Appanoose, IA",29161,29736,29939,31334,32430,33164,33254,35531,35892
19009,"Audubon, IA",40245,36925,39422,48146,44756,46956,44180,43448,42293
19011,"Benton, IA",38585,38708,40374,42821,44526,46001,47564,48845,49037
19013,"Black Hawk, IA",34760,34426,35057,37261,38971,38522,39925,40761,40876
19015,"Boone, IA",38626,39379,39381,42435,43347,44648,45050,44767,44607
19017,"Bremer, IA",37227,36750,38586,41828,43606,43247,44097,45028,45647
19019,"Buchanan, IA",34862,36157,37465,42315,42563,44606,43940,44674,45141
19021,"Buena Vista, IA",36575,34681,37242,41761,43579,44230,44155,44360,39118
19023,"Butler, IA",35717,36159,37985,43924,42670,43090,40957,41071,41364
19025,"Calhoun, IA",41854,38110,39171,45632,45687,48325,45724,43769,44194
19027,"Carroll, IA",39701,37933,40667,45019,45893,47802,47996,48544,48435
19029,"Cass, IA",35916,34542,35197,38817,39576,41002,42031,43715,42924
19031,"Cedar, IA",39230,38707,39479,44622,46847,48838,49668,50258,50093
19033,"Cerro Gordo, IA",39983,38011,39088,41582,44110,45341,49490,51678,50718
19035,"Cherokee, IA",48139,38674,38384,43805,47119,47958,53264,55780,55048
19037,"Chickasaw, IA",36016,35182,38774,43870,44991,48375,51961,55878,54980
19039,"Clarke, IA",31453,30423,31254,32567,33298,34337,35396,37873,36452
19041,"Clay, IA",39512,37203,39377,44001,45972,46416,46901,48039,45395
19043,"Clayton, IA",34159,32616,35516,40617,42325,43185,44861,46720,45950
19045,"Clinton, IA",34028,34028,35277,37681,38676,39088,39454,41078,41432
19047,"Crawford, IA",40579,34565,34951,39983,43543,43573,40687,38826,37598
19049,"Dallas, IA",46441,47327,49336,51717,53906,55920,58332,61675,61364
19051,"Davis, IA",27283,27357,29284,31078,33754,35232,34181,34431,33153
19053,"Decatur, IA",25956,25465,25614,28236,28479,28709,29060,30569,30576
19055,"Delaware, IA",32012,31523,34218,39959,40328,45273,44844,46445,46071
19057,"Des Moines, IA",37165,35867,35467,38455,39978,41898,45745,47993,49514
19059,"Dickinson, IA",42759,41723,44185,47284,49399,51258,53174,56352,55282
19061,"Dubuque, IA",36728,35658,37068,39221,41185,41330,42833,44576,45242
19063,"Emmet, IA",34578,33008,35534,38940,40357,41855,41271,40884,38840
19065,"Fayette, IA",31221,30196,32782,37464,38565,39442,39996,39733,39526
19067,"Floyd, IA",34530,33500,34982,38123,38427,42237,41696,44568,44396
19069,"Franklin, IA",36475,35574,37878,46970,48146,50495,49341,46598,43923
19071,"Fremont, IA",39815,44180,43601,43128,45740,43895,42515,44162,43775
19073,"Greene, IA",39484,39263,38906,46042,46933,48815,47005,45186,44100
19075,"Grundy, IA",42718,41611,42226,46816,49662,49450,48109,47673,46969
19077,"Guthrie, IA",43868,38855,39110,44536,44508,48947,48009,50574,49768
19079,"Hamilton, IA",42593,37263,39093,45688,44288,49697,51555,51123,48488
19081,"Hancock, IA",39324,36516,38773,44551,47257,49659,49802,47977,46020
19083,"Hardin, IA",40561,37123,39333,46063,47947,48942,48640,46612,44637
19085,"Harrison, IA",37877,37105,35840,39329,40476,40400,38852,41040,41428
19087,"Henry, IA",33206,31622,31891,33809,37251,37079,37570,38908,39297
19089,"Howard, IA",34902,32985,37077,42178,44167,48657,45361,46450,44206
19091,"Humboldt, IA",36866,36082,35883,43613,44127,47047,45813,47284,47315
19093,"Ida, IA",44401,39190,40378,44845,45875,43503,43402,44098,45575
19095,"Iowa, IA",40760,39093,39414,43329,47205,48283,48513,48763,48622
19097,"Jackson, IA",32958,32316,34211,37351,38350,38615,39153,42011,42483
19099,"Jasper, IA",34875,33679,33660,36812,37748,38463,38875,38617,40111
19101,"Jefferson, IA",34577,31735,32571,34761,37102,36844,39191,41015,42188
19103,"Johnson, IA",40713,40085,40594,43236,44706,45158,47118,48127,49500
19105,"Jones, IA",33184,33230,34372,36671,37802,38814,38745,41120,41691
19107,"Keokuk, IA",34358,34073,33983,38841,41003,43148,42099,42816,42034
19109,"Kossuth, IA",40786,39049,41256,47951,49743,52518,50300,49143,47415
19111,"Lee, IA",32524,31458,31503,33366,34804,35066,37130,39370,39629
19113,"Linn, IA",41299,40574,42015,43544,45733,45504,47527,48908,49766
19115,"Louisa, IA",30987,30286,31326,34265,37220,37554,37796,38956,39171
19117,"Lucas, IA",31248,31872,32215,33796,35034,36288,37240,38243,38682
19119,"Lyon, IA",38378,34591,39627,47971,51606,55777,56482,56346,51494
19121,"Madison, IA",38205,37831,37598,39743,40645,41782,42837,44151,45717
19123,"Mahaska, IA",34511,33030,32385,35595,36885,37622,37665,38255,38662
19125,"Marion, IA",35820,34234,35104,37845,39801,39661,40926,42250,43779
19127,"Marshall, IA",33582,33271,33822,35974,37273,37758,38608,40241,41322
19129,"Mills, IA",44301,45257,43305,46630,50254,50764,49706,51250,51061
19131,"Mitchell, IA",37611,35267,38405,44487,46447,52162,57289,60401,58387
19133,"Monona, IA",36311,37722,36643,40035,39712,41524,41392,45056,41782
19135,"Monroe, IA",31922,32683,32687,34828,35031,36320,37140,38401,39675
19137,"Montgomery, IA",35072,34003,33987,35892,37531,37577,36650,38322,37493
19139,"Muscatine, IA",37623,35432,36180,38384,40133,40171,42508,43468,43848
19141,"O'Brien, IA",40171,37223,40525,46817,49194,49791,50547,51474,49706
19143,"Osceola, IA",47517,35276,37656,47328,50275,55560,56117,55530,47901
19145,"Page, IA",32671,33401,32929,34358,37100,37916,38224,38997,39225
19147,"Palo Alto, IA",43090,35519,36838,45868,49456,54960,55000,55161,49217
19149,"Plymouth, IA",40813,39038,42002,45146,46851,48271,49075,50547,51739
19151,"Pocahontas, IA",42148,39227,38100,47466,50328,56538,50051,55815,48834
19153,"Polk, IA",43248,41441,42657,43387,46034,45345,47928,49833,50815
19155,"Pottawattamie, IA",34958,34790,34175,36126,38834,38970,39626,42128,42197
19157,"Poweshiek, IA",37277,35503,35546,39139,40875,42368,42221,43672,41835
19159,"Ringgold, IA",29979,31874,32294,36758,37639,42073,41179,43038,40579
19161,"Sac, IA",40162,37848,41189,48386,48749,53846,50872,51118,46990
19163,"Scott, IA",44152,42464,44148,46872,47728,47290,48329,49323,50296
19165,"Shelby, IA",39960,38672,39654,46211,46718,49575,48007,48578,47357
19167,"Sioux, IA",35398,31687,35007,40061,43812,45215,47738,50428,47509
19169,"Story, IA",36196,33402,33215,35190,39480,36980,37990,39164,39353
19171,"Tama, IA",35976,35619,36616,40408,41884,41461,40867,41885,42034
19173,"Taylor, IA",34693,33138,33615,37785,37523,39142,37936,38945,37227
19175,"Union, IA",31820,31553,33371,35880,35716,37086,37190,37855,37160
19177,"Van Buren, IA",29190,29617,29961,32021,34120,35192,35508,36099,36236
19179,"Wapello, IA",32105,31236,31088,32067,33008,33388,33896,35340,35560
19181,"Warren, IA",38471,37651,38141,40056,41802,42248,43947,45434,47875
19183,"Washington, IA",38284,36889,39205,43905,45675,49705,52379,51288,49842
19185,"Wayne, IA",30357,31206,31189,36205,35373,38119,35185,38691,36973
19187,"Webster, IA",36380,34075,34457,37889,38897,40900,42102,42994,43343
19189,"Winnebago, IA",34388,32547,35854,38756,41334,42117,40466,41410,38915
19191,"Winneshiek, IA",35874,33434,35947,39375,40786,43870,43620,46381,45705
19193,"Woodbury, IA",42157,37432,36355,36490,36962,36963,38443,39985,40901
19195,"Worth, IA",40975,34083,35911,40392,41427,47177,44155,45885,42931
19197,"Wright, IA",41359,37438,38057,46608,47683,49360,51295,51237,44614
20001,"Allen, KS",33165,33503,33491,34325,34365,35302,35579,36535,36296
20003,"Anderson, KS",32876,32118,30838,34679,36745,38138,38375,38320,40014
20005,"Atchison, KS",30731,29705,30096,32422,31181,32739,33175,34372,34738
20007,"Barber, KS",40001,34729,39116,44027,48475,51360,49937,41305,40344
20009,"Barton, KS",43900,38091,39835,44477,47548,47657,51064,46789,45092
20011,"Bourbon, KS",32913,32825,32868,33925,36281,36819,37513,39287,39936
20013,"Brown, KS",35586,37374,35428,41302,39921,41747,40325,40568,41209
20015,"Butler, KS",38447,36299,37281,39160,40611,41797,42189,42902,43047
20017,"Chase, KS",32269,33482,32034,41341,50106,53016,41539,43066,44759
20019,"Chautauqua, KS",36646,35393,35825,37670,38070,39928,39749,37427,36715
20021,"Cherokee, KS",29452,28270,30350,31914,33530,33385,32902,34206,35266
20023,"Cheyenne, KS",35351,35293,39975,51838,46185,56012,46095,41871,41488
20025,"Clark, KS",38609,35590,41727,47446,47397,51499,50480,51825,54444
20027,"Clay, KS",42003,39886,41073,40672,38778,39046,38292,36899,37884
20029,"Cloud, KS",31864,30391,30065,33232,32847,33906,33658,33683,33307
20031,"Coffey, KS",41408,41232,43050,49403,51217,56033,55628,52998,50609
20033,"Comanche, KS",39794,34143,38147,38046,37692,45497,39185,37595,37209
20035,"Cowley, KS",31268,30183,31742,33949,34143,34803,36083,37513,35960
20037,"Crawford, KS",31386,30985,31308,32378,33123,33850,33674,34058,34235
20039,"Decatur, KS",39423,37673,40497,46263,43044,47970,47470,46459,48997
20041,"Dickinson, KS",41081,38937,38917,38839,36868,35503,35643,36660,37344
20043,"Doniphan, KS",32499,32921,30709,33682,34465,36410,34088,35701,36783
20045,"Douglas, KS",33991,34125,34357,35783,36650,37200,38504,40144,40914
20047,"Edwards, KS",45276,46145,46760,54834,53208,63491,52775,56986,58702
20049,"Elk, KS",32201,30064,34078,37509,38845,41092,39286,38665,36672
20051,"Ellis, KS",39525,36936,39595,44043,45914,45417,47057,44312,42502
20053,"Ellsworth, KS",33768,32033,32462,34875,37319,38146,38974,35267,35070
20055,"Finney, KS",33512,32564,35091,37169,37979,38822,38716,38470,39411
20057,"Ford, KS",30961,30157,32062,32776,34383,34678,33025,33909,36317
20059,"Franklin, KS",32659,32550,32393,33677,34950,36309,36891,38441,39452
20061,"Geary, KS",41951,42990,40960,43529,41301,41608,41871,41159,41057
20063,"Gove, KS",51896,47130,53755,71704,64523,60466,55554,64795,66219
20065,"Graham, KS",40867,39337,42587,52867,52365,57600,51729,48307,43508
20067,"Grant, KS",35482,35570,39886,42521,44065,50948,50456,44471,47986
20069,"Gray, KS",38670,41381,53110,61350,62802,77829,71992,67633,74701
20071,"Greeley, KS",47541,44222,56993,68126,64644,74166,54740,42679,57026
20073,"Greenwood, KS",35757,32539,34132,34052,36512,38766,39130,37770,38879
20075,"Hamilton, KS",37651,34267,50243,52907,51926,72524,70047,56330,51532
20077,"Harper, KS",42648,36114,37224,43090,48135,46609,47507,42836,42887
20079,"Harvey, KS",36062,34196,34633,36420,37005,38013,38520,38771,39418
20081,"Haskell, KS",41749,48553,58469,76637,63465,87509,76491,61027,69878
20083,"Hodgeman, KS",38206,37249,44409,46383,45301,59282,55096,57409,57806
20085,"Jackson, KS",33080,33154,33008,35541,36154,37002,36578,38126,38603
20087,"Jefferson, KS",33788,34120,34953,36827,37354,39016,39388,40906,42618
20089,"Jewell, KS",40088,37201,35700,51321,43611,54435,46359,45198,44821
20091,"Johnson, KS",59984,56040,54821,55585,59202,60557,63928,67266,69310
20093,"Kearny, KS",36646,38371,45844,49819,50215,57301,49240,45568,47839
20095,"Kingman, KS",37435,34186,34687,38225,40307,42287,42276,40155,40337
20097,"Kiowa, KS",34264,31155,32697,37614,37518,39899,32629,35468,37948
20099,"Labette, KS",33673,32629,33425,35601,36250,37183,37101,37947,38505
20101,"Lane, KS",44853,43838,58241,71341,77112,82547,72612,66243,72140
20103,"Leavenworth, KS",35837,34666,35128,36204,37036,37577,38509,40068,40511
20105,"Lincoln, KS",36273,32572,33405,36973,35948,37471,36095,35417,36934
20107,"Linn, KS",29560,29617,30061,31350,32204,33429,33653,35049,36115
20109,"Logan, KS",40876,39692,44411,51484,51052,59586,49487,45903,44429
20111,"Lyon, KS",28823,28867,30110,30793,30931,31503,33925,35100,36313
20113,"McPherson, KS",41029,37594,40458,43490,45757,45062,45904,46998,44354
20115,"Marion, KS",32400,30995,31588,32609,34703,36168,35773,37756,38054
20117,"Marshall, KS",38918,36664,35810,43468,40067,41553,39218,39528,38044
20119,"Meade, KS",36380,38241,44263,54239,54388,69414,56997,52439,55129
20121,"Miami, KS",37570,36774,36720,39291,39958,40467,41906,43833,45030
20123,"Mitchell, KS",40057,37430,41483,46839,48181,49710,49311,47668,48265
20125,"Montgomery, KS",31527,31180,31862,33411,34706,34485,35038,34884,33629
20127,"Morris, KS",33146,34180,35369,36503,36859,37732,38252,39011,41121
20129,"Morton, KS",38342,37005,39530,39445,40460,45279,40333,30811,33290
20131,"Nemaha, KS",36694,37145,39038,47458,46643,47197,46836,45279,46070
20133,"Neosho, KS",30122,29057,30900,32603,34797,35477,35891,35199,35570
20135,"Ness, KS",47563,41768,44536,46528,52913,52978,50976,47552,42330
20137,"Norton, KS",31579,30227,35392,39794,39449,46331,43451,38715,42099
20139,"Osage, KS",31515,32208,32764,33825,35089,35986,36669,37610,38948
20141,"Osborne, KS",38809,36111,38234,46562,42957,47905,43167,43358,40309
20143,"Ottawa, KS",33719,32855,34718,36757,36178,37417,35684,37538,37850
20145,"Pawnee, KS",33845,32605,34437,37350,39751,45635,43221,41615,45327
20147,"Phillips, KS",36578,35510,38292,49042,49956,55214,52864,56640,51069
20149,"Pottawatomie, KS",41764,42327,44469,47628,48218,47360,47973,49541,51341
20151,"Pratt, KS",38355,35055,38031,44951,45614,48378,46851,45146,46099
20153,"Rawlins, KS",42098,36920,47546,57251,50502,67472,50729,51079,49132
20155,"Reno, KS",33724,32770,33988,34648,35330,35643,36011,36852,36691
20157,"Republic, KS",34656,34651,36363,45106,42218,47485,42924,42847,43627
20159,"Rice, KS",31133,29670,31981,38320,41158,44064,43926,45376,40857
20161,"Riley, KS",35094,35166,37946,38974,37793,37311,38892,39539,40423
20163,"Rooks, KS",38851,33969,35216,41900,38999,43652,40259,38210,35315
20165,"Rush, KS",39293,37050,38307,41903,45374,48450,46061,46019,42045
20167,"Russell, KS",45313,38982,43028,51879,52464,54347,53661,46982,42104
20169,"Saline, KS",38577,36851,37554,39484,40904,41362,42504,44015,45288
20171,"Scott, KS",36919,40965,51680,60550,55140,68607,64311,63600,63646
20173,"Sedgwick, KS",43673,40583,39951,45124,47609,48113,50851,48907,47733
20175,"Seward, KS",28700,27355,29905,33094,32300,36119,38031,37628,36247
20177,"Shawnee, KS",37783,37513,37599,39321,39798,39610,41305,42068,43143
20179,"Sheridan, KS",43636,45437,47780,60538,60058,74639,55126,52337,55312
20181,"Sherman, KS",34146,35438,38884,44927,43119,50440,39868,39102,39242
20183,"Smith, KS",36350,35187,36890,46843,41758,47390,39779,41515,39428
20185,"Stafford, KS",49720,43575,47055,58175,54413,60691,57720,46813,45529
20187,"Stanton, KS",47571,48580,55415,70710,62022,81525,61910,61035,56031
20189,"Stevens, KS",36744,34951,39710,43328,40947,52056,45503,39673,39517
20191,"Sumner, KS",35620,33176,34317,35094,36659,36167,35863,35594,36315
20193,"Thomas, KS",37207,35674,43065,47353,46315,51259,42264,39930,41746
20195,"Trego, KS",39055,36707,40935,41231,44176,49986,45808,45357,43639
20197,"Wabaunsee, KS",39258,38930,39520,41570,44168,45168,45892,46698,47590
20199,"Wallace, KS",44581,36097,47693,55823,57834,73222,53185,42873,45053
20201,"Washington, KS",34174,34665,37671,43845,41676,46322,43550,39744,40299
20203,"Wichita, KS",47793,46655,58073,70566,66537,90601,79535,69296,84369
20205,"Wilson, KS",32607,31264,32219,35245,39714,39228,40109,41070,40736
20207,"Woodson, KS",29663,29294,31856,33284,36478,38106,36387,34894,32408
20209,"Wyandotte, KS",27614,27306,29085,38308,53076,48603,42046,39345,30399
21001,"Adair, KY",22835,23367,24804,25809,26690,27308,28562,29863,29422
21003,"Allen, KY",24762,24442,24926,25895,27509,27499,29364,31016,31432
21005,"Anderson, KY",32156,31398,32454,33318,34122,34740,35427,36287,36902
21007,"Ballard, KY",30679,31713,30847,33805,33171,36127,35392,35870,35644
21009,"Barren, KY",28581,27281,28854,30154,31742,31624,33581,34999,34188
21011,"Bath, KY",24384,24728,25157,26289,27767,27823,28100,29072,29140
21013,"Bell, KY",24459,24934,25602,25898,26032,25615,27449,28225,28280
21015,"Boone, KY",38569,36984,37601,39499,40698,40352,42074,43587,44755
21017,"Bourbon, KY",32084,31419,31580,33462,34563,38238,41192,44692,44866
21019,"Boyd, KY",31849,31914,33117,33529,33497,33544,34554,35684,35195
21021,"Boyle, KY",30215,30248,30939,31662,32693,32757,34033,35551,35837
21023,"Bracken, KY",28691,29931,29152,30292,30374,30714,31729,32902,33709
21025,"Breathitt, KY",24798,25823,26895,27686,27980,27809,30305,30141,29697
21027,"Breckinridge, KY",25336,25807,26817,28405,30969,30758,32058,32673,32586
21029,"Bullitt, KY",31571,31105,32159,33426,34721,34470,35414,37642,39074
21031,"Butler, KY",25610,26334,27377,28945,29841,31378,31603,32451,32908
21033,"Caldwell, KY",29054,28120,28292,29583,29638,30844,30629,31804,31959
21035,"Calloway, KY",29765,30112,30956,31841,32174,32658,33318,34551,34383
21037,"Campbell, KY",37021,35469,36315,37936,39948,39926,42248,44012,45112
21039,"Carlisle, KY",31653,34344,36208,40328,38669,42945,39748,39743,40245
21041,"Carroll, KY",55491,41473,33354,31570,30958,32952,37580,39451,38312
21043,"Carter, KY",25189,25349,25991,26640,26755,26512,27883,29482,28939
21045,"Casey, KY",21820,22886,23918,24894,25873,27193,28284,29855,29365
21047,"Christian, KY",32739,32321,32399,35366,35253,35332,35646,36260,36257
21049,"Clark, KY",33610,31878,32469,34399,34455,35054,36080,37312,37364
21051,"Clay, KY",20671,22416,24095,24873,25081,25615,27056,28208,27992
21053,"Clinton, KY",22023,23543,25034,26765,27843,29569,30962,32399,31007
21055,"Crittenden, KY",27253,28318,28645,30355,30572,32440,32018,32307,31331
21057,"Cumberland, KY",22583,23733,25470,26538,27224,29386,31781,33978,33904
21059,"Daviess, KY",34747,34130,35149,36834,37001,37273,38957,40154,39478
21061,"Edmonson, KY",24683,24567,25330,26205,27812,27709,28885,30679,31087
21063,"Elliott, KY",17754,17771,18585,19007,19312,20180,20438,21578,21136
21065,"Estill, KY",24709,25102,25931,26996,27573,27625,29089,30034,29934
21067,"Fayette, KY",40502,38633,39617,41100,42491,43039,44990,46887,47057
21069,"Fleming, KY",24621,24994,26075,27087,28724,29987,30840,31702,31134
21071,"Floyd, KY",28662,28834,30289,31614,31365,31013,32755,33173,33060
21073,"Franklin, KY",34449,34149,34806,36034,36884,37254,38737,40337,41170
21075,"Fulton, KY",26422,27926,26825,29974,28488,31205,30838,30848,29289
21077,"Gallatin, KY",23500,24410,23194,26083,26601,27318,29036,30319,30335
21079,"Garrard, KY",24975,25343,26600,28315,29590,31292,32100,33364,33704
21081,"Grant, KY",27446,27659,28929,29920,30220,30746,31365,33041,33916
21083,"Graves, KY",28682,30053,30349,31974,32135,34220,34603,35818,35476
21085,"Grayson, KY",24892,25671,26360,27742,28786,29007,30805,31545,32057
21087,"Green, KY",25595,26069,27522,28417,28414,28990,30415,32018,31815
21089,"Greenup, KY",31921,31857,33082,33970,34692,34487,36018,37177,36383
21091,"Hancock, KY",62083,45043,40612,34118,33586,35064,34797,35555,33940
21093,"Hardin, KY",34381,35789,35837,37591,37774,36827,38878,40186,41409
21095,"Harlan, KY",25222,26436,27891,28144,27726,26160,27169,27652,27618
21097,"Harrison, KY",27714,27871,28348,29530,30573,30428,31282,32771,33495
21099,"Hart, KY",24586,24553,26000,26615,27292,26812,28373,30277,30110
21101,"Henderson, KY",32586,31522,31919,34063,34532,35357,36149,37049,37104
21103,"Henry, KY",30190,29874,30941,32629,33915,33983,34726,36662,36724
21105,"Hickman, KY",29039,32013,30821,34649,33430,44186,40584,38498,34684
21107,"Hopkins, KY",30140,30261,31756,33217,34409,35047,36714,37397,37015
21109,"Jackson, KY",20303,20846,22739,23749,24827,25486,26756,27998,28042
21111,"Jefferson, KY",39334,37849,39328,40764,43384,42436,44545,46844,47580
21113,"Jessamine, KY",32663,31716,32778,34908,36395,37499,39195,41462,45085
21115,"Johnson, KY",29514,30147,29880,30423,30209,29150,30371,31250,30778
21117,"Kenton, KY",43111,40673,43053,44026,43818,44951,48593,50859,54005
21119,"Knott, KY",26615,26911,27605,28676,28290,26859,28749,29342,29070
21121,"Knox, KY",22804,23495,24426,25391,26013,26032,28029,28860,28890
21123,"Larue, KY",27280,27602,28332,29477,30700,32076,31943,33318,34157
21125,"Laurel, KY",27909,27853,28696,29167,29081,28567,29767,31014,31480
21127,"Lawrence, KY",24526,25947,27235,28402,28191,28417,29229,30083,28815
21129,"Lee, KY",20989,21677,22896,24240,24821,26563,28396,29327,29472
21131,"Leslie, KY",26967,28506,29124,30059,28879,27662,28597,29211,28999
21133,"Letcher, KY",28417,28937,29382,29911,28227,27342,28814,29532,28734
21135,"Lewis, KY",22753,23180,24178,25144,25520,26660,27529,27308,28915
21137,"Lincoln, KY",24218,24179,25154,26468,27784,27855,28828,30184,30616
21139,"Livingston, KY",30188,30535,31158,32391,33160,34406,34201,35233,36072
21141,"Logan, KY",28562,28176,28936,30537,31106,31847,31776,32773,32743
21143,"Lyon, KY",24914,24963,26067,27295,28219,28891,30328,30993,32375
21145,"McCracken, KY",37268,36852,38380,39700,39796,40525,43693,47073,47491
21147,"McCreary, KY",18185,19157,19963,20587,20937,21461,22922,24021,24216
21149,"McLean, KY",30551,32323,32366,35288,34392,39617,39054,37985,36298
21151,"Madison, KY",28158,28360,29367,30417,31350,31754,33212,33937,34377
21153,"Magoffin, KY",21699,22363,23073,25405,26953,27645,28622,29879,29530
21155,"Marion, KY",26807,25796,26323,27338,28177,29257,31883,32876,33719
21157,"Marshall, KY",32073,31481,32481,34557,34871,35601,37203,39040,38731
21159,"Martin, KY",24080,24889,25678,26263,25729,24621,25744,25535,26062
21161,"Mason, KY",30836,30506,31334,32752,33643,34194,35474,37418,37617
21163,"Meade, KY",28185,28971,30594,30777,32106,32100,33328,35944,36784
21165,"Menifee, KY",22597,23860,24663,25202,26154,27111,28575,30033,29950
21167,"Mercer, KY",29401,29304,30141,31015,31814,32885,33526,34383,34944
21169,"Metcalfe, KY",23462,23533,24327,25338,26446,26493,27757,28949,28633
21171,"Monroe, KY",23913,24546,26365,27464,28809,30211,32614,33905,32980
21173,"Montgomery, KY",28408,27772,28553,29191,30255,30527,32580,33636,33561
21175,"Morgan, KY",19750,20467,21966,22773,23508,23791,24376,25114,25213
21177,"Muhlenberg, KY",26721,26687,27758,30142,30195,30967,32127,32921,31642
21179,"Nelson, KY",31315,30870,31988,33549,34255,36739,36493,38349,41093
21181,"Nicholas, KY",27442,27472,27743,29655,30401,30742,31070,32810,32335
21183,"Ohio, KY",26669,27344,27908,28258,28812,29967,31022,31970,31600
21185,"Oldham, KY",47695,44921,46311,49756,53190,50293,52479,56253,58227
21187,"Owen, KY",27900,28463,29531,30650,30157,30278,30494,31805,31990
21189,"Owsley, KY",21646,23626,24157,24828,25783,26926,29285,31499,31272
21191,"Pendleton, KY",26840,27356,28500,33367,37656,41606,43272,45336,46654
21193,"Perry, KY",30815,31640,32363,33127,33460,32007,33468,33919,33060
21195,"Pike, KY",30832,30239,30731,32578,32274,31093,32074,32836,32771
21197,"Powell, KY",23439,23963,24573,25250,25535,25660,27483,28645,28774
21199,"Pulaski, KY",29062,28949,29929,30507,30885,30862,32880,34708,34851
21201,"Robertson, KY",24186,24329,24961,26120,27703,28438,29933,31860,31238
21203,"Rockcastle, KY",22941,23438,24887,25718,25665,27210,28457,29807,29938
21205,"Rowan, KY",24855,25179,26663,27212,28216,27748,28586,29264,29517
21207,"Russell, KY",25266,25538,28570,30266,30206,30206,31274,32027,31374
21209,"Scott, KY",35110,33542,34107,35788,37733,38284,39055,40145,41987
21211,"Shelby, KY",34028,34878,35249,36806,38355,38430,39535,41743,43063
21213,"Simpson, KY",28788,28225,28977,30843,32181,33940,34084,35058,34791
21215,"Spencer, KY",32252,32637,34719,35795,37465,37419,39128,40728,42222
21217,"Taylor, KY",27206,27342,28168,28762,29090,29420,30477,32054,32336
21219,"Todd, KY",31651,30995,32579,35885,35267,38292,37035,36725,35274
21221,"Trigg, KY",33306,32938,32229,34937,35013,35520,35877,36776,37244
21223,"Trimble, KY",27924,28162,29168,30321,31005,31761,33100,34251,34577
21225,"Union, KY",31819,31111,29249,32324,31348,36667,34127,32779,32742
21227,"Warren, KY",31718,30200,31690,32789,33435,33608,34875,36046,36341
21229,"Washington, KY",31320,29693,30518,30714,30676,30979,32537,34669,34925
21231,"Wayne, KY",21824,22052,23128,23841,24681,25397,26742,27797,27517
21233,"Webster, KY",28998,29990,30338,33221,34292,37816,37825,37728,36873
21235,"Whitley, KY",27963,28609,28474,28627,29040,28580,29841,31045,31551
21237,"Wolfe, KY",20415,21398,22764,23958,25988,26525,29423,31021,31402
21239,"Woodford, KY",37754,37991,37565,40808,43292,47273,47635,48940,48557
22001,"Acadia, LA",32229,31744,32327,33831,35337,37042,38544,36884,35529
22003,"Allen, LA",26295,27291,27077,27785,29065,30007,30756,31140,32468
22005,"Ascension, LA",39682,39372,40816,42108,43829,44414,46561,47935,48128
22007,"Assumption, LA",31997,32628,34613,36875,39645,42619,42949,42672,41273
22009,"Avoyelles, LA",28573,29895,30799,33055,35141,35113,35102,34400,34587
22011,"Beauregard, LA",35775,34521,35613,37797,37865,38380,39567,40299,40298
22013,"Bienville, LA",28565,29438,32365,32547,31919,32940,33047,33093,33399
22015,"Bossier, LA",36141,35922,38056,39681,39683,39366,41798,41782,41805
